"Age, total";"Total";"Copenhagen";"Estonia";430
"Age, total";"Total";"Copenhagen";"Finland";1217
"Age, total";"Total";"Copenhagen";"France";4175
"Age, total";"Total";"Copenhagen";"Greece";2296
"Age, total";"Total";"Copenhagen";"Ireland";1162
"Age, total";"Total";"Copenhagen";"Iceland";2335
"Age, total";"Total";"Copenhagen";"Italy";8024
"Age, total";"Total";"Copenhagen";"Yugoslavia";682
"Age, total";"Total";"Copenhagen";"Yugoslavia, Federal Republic";15
"Age, total";"Total";"Copenhagen";"Kosovo";175
"Age, total";"Total";"Copenhagen";"Croatia";832
"Age, total";"Total";"Copenhagen";"Latvia";874
"Age, total";"Total";"Copenhagen";"Liechtenstein";5
"Age, total";"Total";"Copenhagen";"Lithuania";1876
"Age, total";"Total";"Copenhagen";"Luxembourg";48
"Age, total";"Total";"Copenhagen";"Malta";39
"Age, total";"Total";"Copenhagen";"Moldova";35
"Age, total";"Total";"Copenhagen";"Monaco";0
"Age, total";"Total";"Copenhagen";"Montenegro";191
"Age, total";"Total";"Copenhagen";"Netherlands";1776
"Age, total";"Total";"Copenhagen";"Northern Ireland";0
"Age, total";"Total";"Copenhagen";"Republic of North Macedonia";1647
"Age, total";"Total";"Copenhagen";"Norway";4959
"Age, total";"Total";"Copenhagen";"Poland";5189
"Age, total";"Total";"Copenhagen";"Portugal";2547
"Age, total";"Total";"Copenhagen";"Romania";3618
"Age, total";"Total";"Copenhagen";"Russia";1321
"Age, total";"Total";"Copenhagen";"San Marino";1
"Age, total";"Total";"Copenhagen";"Switzerland";591
"Age, total";"Total";"Copenhagen";"Serbia";336
"Age, total";"Total";"Copenhagen";"Serbia and Montenegro";8
"Age, total";"Total";"Copenhagen";"Slovakia";962
"Age, total";"Total";"Copenhagen";"Slovenia";181
"Age, total";"Total";"Copenhagen";"Soviet Union";24
"Age, total";"Total";"Copenhagen";"Spain";4756
"Age, total";"Total";"Copenhagen";"United Kingdom";5896
"Age, total";"Total";"Copenhagen";"Sweden";6274
"Age, total";"Total";"Copenhagen";"Czech Republic";541
"Age, total";"Total";"Copenhagen";"Czechoslovakia";16
"Age, total";"Total";"Copenhagen";"Turkey";3538
"Age, total";"Total";"Copenhagen";"Germany";6805
"Age, total";"Total";"Copenhagen";"Ukraine";3899
"Age, total";"Total";"Copenhagen";"Hungary";1411
"Age, total";"Total";"Copenhagen";"Vatican City State";0
"Age, total";"Total";"Copenhagen";"Austria";632
"Age, total";"Total";"Copenhagen";"Europe not stated";0
"Age, total";"Total";"Copenhagen";"Algeria";137
"Age, total";"Total";"Copenhagen";"Angola";8
"Age, total";"Total";"Copenhagen";"Benin";5
"Age, total";"Total";"Copenhagen";"Botswana";7
"Age, total";"Total";"Copenhagen";"Burkina Faso";6
"Age, total";"Total";"Copenhagen";"Burundi";36
"Age, total";"Total";"Copenhagen";"Cameroon";129
"Age, total";"Total";"Copenhagen";"Central African Republic";0
"Age, total";"Total";"Copenhagen";"Comoros";4
"Age, total";"Total";"Copenhagen";"Congo, Democratic Republic";90
"Age, total";"Total";"Copenhagen";"Congo, Republic";8
"Age, total";"Total";"Copenhagen";"Djibouti";13
"Age, total";"Total";"Copenhagen";"Egypt";370
"Age, total";"Total";"Copenhagen";"Ivory Coast";96
"Age, total";"Total";"Copenhagen";"Eritrea";127
"Age, total";"Total";"Copenhagen";"Eswantini";3
"Age, total";"Total";"Copenhagen";"Ethiopia";171
"Age, total";"Total";"Copenhagen";"Gabon";1
"Age, total";"Total";"Copenhagen";"Gambia, The";174
"Age, total";"Total";"Copenhagen";"Ghana";388
"Age, total";"Total";"Copenhagen";"Guinea";35
"Age, total";"Total";"Copenhagen";"Guinea-Bissau";23
"Age, total";"Total";"Copenhagen";"Cape Verde";1
"Age, total";"Total";"Copenhagen";"Kenya";171
"Age, total";"Total";"Copenhagen";"Lesotho";1
"Age, total";"Total";"Copenhagen";"Liberia";11
"Age, total";"Total";"Copenhagen";"Libya";26
"Age, total";"Total";"Copenhagen";"Madagascar";2
"Age, total";"Total";"Copenhagen";"Malawi";3
"Age, total";"Total";"Copenhagen";"Mali";8
"Age, total";"Total";"Copenhagen";"Morocco";1343
"Age, total";"Total";"Copenhagen";"Mauritania";1
"Age, total";"Total";"Copenhagen";"Mauritius";13
"Age, total";"Total";"Copenhagen";"Mozambique";26
"Age, total";"Total";"Copenhagen";"Namibia";10
"Age, total";"Total";"Copenhagen";"Niger";4
"Age, total";"Total";"Copenhagen";"Nigeria";353
"Age, total";"Total";"Copenhagen";"Reunion";0
"Age, total";"Total";"Copenhagen";"Rwanda";34
"Age, total";"Total";"Copenhagen";"Sao Tome and Principe";0
"Age, total";"Total";"Copenhagen";"Senegal";40
"Age, total";"Total";"Copenhagen";"Seychelles";0
"Age, total";"Total";"Copenhagen";"Sierra Leone";55
"Age, total";"Total";"Copenhagen";"Saint Helena";0
"Age, total";"Total";"Copenhagen";"Somalia";1624
"Age, total";"Total";"Copenhagen";"Spanish territories in Africa";0
"Age, total";"Total";"Copenhagen";"Sudan";101
"Age, total";"Total";"Copenhagen";"South Africa";230
"Age, total";"Total";"Copenhagen";"South Sudan";10
"Age, total";"Total";"Copenhagen";"Southwest Africa";0
"Age, total";"Total";"Copenhagen";"Tanzania";114
"Age, total";"Total";"Copenhagen";"Chad";3
"Age, total";"Total";"Copenhagen";"Togo";25
"Age, total";"Total";"Copenhagen";"Tunisia";193
"Age, total";"Total";"Copenhagen";"Uganda";227
"Age, total";"Total";"Copenhagen";"Zambia";31
"Age, total";"Total";"Copenhagen";"Zimbabwe";38
"Age, total";"Total";"Copenhagen";"Equatorial Guinea";2
"Age, total";"Total";"Copenhagen";"Africa not stated";2
"Age, total";"Total";"Copenhagen";"Canada";866
"Age, total";"Total";"Copenhagen";"USA";3905
"Age, total";"Total";"Copenhagen";"North America not stated";0
"Age, total";"Total";"Copenhagen";"Antigua and Barbuda";2
"Age, total";"Total";"Copenhagen";"Argentina";1033
"Age, total";"Total";"Copenhagen";"Aruba";0
"Age, total";"Total";"Copenhagen";"Bahamas";4
"Age, total";"Total";"Copenhagen";"Barbados";5
"Age, total";"Total";"Copenhagen";"Belize";2
"Age, total";"Total";"Copenhagen";"Bermuda";0
"Age, total";"Total";"Copenhagen";"Bolivia";27
"Age, total";"Total";"Copenhagen";"Brazil";1166
"Age, total";"Total";"Copenhagen";"British West Indies";0
"Age, total";"Total";"Copenhagen";"Chile";493
"Age, total";"Total";"Copenhagen";"Colombia";321
"Age, total";"Total";"Copenhagen";"Costa Rica";38
"Age, total";"Total";"Copenhagen";"Cuba";156
"Age, total";"Total";"Copenhagen";"Curacao";0
"Age, total";"Total";"Copenhagen";"Dominica";3
"Age, total";"Total";"Copenhagen";"Dominican Republic";35
"Age, total";"Total";"Copenhagen";"Ecuador";73
"Age, total";"Total";"Copenhagen";"El Salvador";13
"Age, total";"Total";"Copenhagen";"Falkland Islands";0
"Age, total";"Total";"Copenhagen";"French Guiana";0
"Age, total";"Total";"Copenhagen";"French West Indies";0
"Age, total";"Total";"Copenhagen";"Grenada";1
"Age, total";"Total";"Copenhagen";"Guadeloupe";0
"Age, total";"Total";"Copenhagen";"Guatemala";49
"Age, total";"Total";"Copenhagen";"Guyana";2
"Age, total";"Total";"Copenhagen";"Haiti";5
"Age, total";"Total";"Copenhagen";"Honduras";26
"Age, total";"Total";"Copenhagen";"Jamaica";31
"Age, total";"Total";"Copenhagen";"Martinique";0
"Age, total";"Total";"Copenhagen";"Mexico";508
"Age, total";"Total";"Copenhagen";"Nauru";0
"Age, total";"Total";"Copenhagen";"Netherlands Antilles";0
"Age, total";"Total";"Copenhagen";"Nicaragua";26
"Age, total";"Total";"Copenhagen";"Panama";41
"Age, total";"Total";"Copenhagen";"Paraguay";13
"Age, total";"Total";"Copenhagen";"Peru";174
"Age, total";"Total";"Copenhagen";"Puerto Rico";0
"Age, total";"Total";"Copenhagen";"Saint Kitts and Nevis";2
"Age, total";"Total";"Copenhagen";"Saint Lucia";3
"Age, total";"Total";"Copenhagen";"Saint Vincent and the Grenadines";0
"Age, total";"Total";"Copenhagen";"Suriname";0
"Age, total";"Total";"Copenhagen";"Trinidad and Tobago";19
"Age, total";"Total";"Copenhagen";"Uruguay";21
"Age, total";"Total";"Copenhagen";"Venezuela";127
"Age, total";"Total";"Copenhagen";"West Indies";0
"Age, total";"Total";"Copenhagen";"South and central America not stated";0
"Age, total";"Total";"Copenhagen";"Abu Dhabi";0
"Age, total";"Total";"Copenhagen";"Afghanistan";846
"Age, total";"Total";"Copenhagen";"Armenia";77
"Age, total";"Total";"Copenhagen";"Azerbaijan";51
"Age, total";"Total";"Copenhagen";"Bahrain";4
"Age, total";"Total";"Copenhagen";"Bangladesh";1504
"Age, total";"Total";"Copenhagen";"Bhutan";8
"Age, total";"Total";"Copenhagen";"Brunei";1
"Age, total";"Total";"Copenhagen";"Cambodia";24
"Age, total";"Total";"Copenhagen";"Dubai";0
"Age, total";"Total";"Copenhagen";"Philippines";1551
"Age, total";"Total";"Copenhagen";"United Arab Emirates";1
"Age, total";"Total";"Copenhagen";"Gaza";0
"Age, total";"Total";"Copenhagen";"Georgia";66
"Age, total";"Total";"Copenhagen";"Hong Kong";0
"Age, total";"Total";"Copenhagen";"India";4014
"Age, total";"Total";"Copenhagen";"Indochina";0
"Age, total";"Total";"Copenhagen";"Indonesia";216
"Age, total";"Total";"Copenhagen";"Iraq";1739
"Age, total";"Total";"Copenhagen";"Iran";1747
"Age, total";"Total";"Copenhagen";"Israel";248
"Age, total";"Total";"Copenhagen";"Japan";678
"Age, total";"Total";"Copenhagen";"Jordan";443
"Age, total";"Total";"Copenhagen";"Kazakhstan";43
"Age, total";"Total";"Copenhagen";"China";3290
"Age, total";"Total";"Copenhagen";"Kyrgyzstan";19
"Age, total";"Total";"Copenhagen";"Kuwait";4
"Age, total";"Total";"Copenhagen";"Laos";9
"Age, total";"Total";"Copenhagen";"Lebanon";333
"Age, total";"Total";"Copenhagen";"Macao";0
"Age, total";"Total";"Copenhagen";"Malaysia";147
"Age, total";"Total";"Copenhagen";"Maldives";1
"Age, total";"Total";"Copenhagen";"Middle East not stated";2
"Age, total";"Total";"Copenhagen";"Mongolia";12
"Age, total";"Total";"Copenhagen";"Myanmar";37
"Age, total";"Total";"Copenhagen";"Nepal";2718
"Age, total";"Total";"Copenhagen";"North Korea";10
"Age, total";"Total";"Copenhagen";"North Yemen";0
"Age, total";"Total";"Copenhagen";"Oman";0
"Age, total";"Total";"Copenhagen";"Pakistan";3225
"Age, total";"Total";"Copenhagen";"Palestine";0
"Age, total";"Total";"Copenhagen";"Qatar";2
"Age, total";"Total";"Copenhagen";"Saudi Arabia";17
"Age, total";"Total";"Copenhagen";"Sikkim";0
"Age, total";"Total";"Copenhagen";"Singapore";208
"Age, total";"Total";"Copenhagen";"Sri Lanka";97
"Age, total";"Total";"Copenhagen";"South Korea";378
"Age, total";"Total";"Copenhagen";"Syria";757
"Age, total";"Total";"Copenhagen";"Tajikistan";6
"Age, total";"Total";"Copenhagen";"Taiwan";145
"Age, total";"Total";"Copenhagen";"Thailand";1524
"Age, total";"Total";"Copenhagen";"Trucial Oman";0
"Age, total";"Total";"Copenhagen";"Turkmenistan";3
"Age, total";"Total";"Copenhagen";"Uzbekistan";26
"Age, total";"Total";"Copenhagen";"West Bank";0
"Age, total";"Total";"Copenhagen";"West bank and Gaza";0
"Age, total";"Total";"Copenhagen";"Vietnam";373
"Age, total";"Total";"Copenhagen";"Yemen";18
"Age, total";"Total";"Copenhagen";"East Jerusalem";0
"Age, total";"Total";"Copenhagen";"Asia not stated";2
"Age, total";"Total";"Copenhagen";"Australia";953
"Age, total";"Total";"Copenhagen";"Cook Islands";0
"Age, total";"Total";"Copenhagen";"Fiji";1
"Age, total";"Total";"Copenhagen";"French territories in the Pacific";0
"Age, total";"Total";"Copenhagen";"Kiribati";0
"Age, total";"Total";"Copenhagen";"Marshall Islands";0
"Age, total";"Total";"Copenhagen";"New Zealand";198
"Age, total";"Total";"Copenhagen";"Papua New Guinea";0
"Age, total";"Total";"Copenhagen";"Solomon Islands";0
"Age, total";"Total";"Copenhagen";"Samoa";0
"Age, total";"Total";"Copenhagen";"Tonga";3
"Age, total";"Total";"Copenhagen";"Tuvalu";0
"Age, total";"Total";"Copenhagen";"Vanuatu";0
"Age, total";"Total";"Copenhagen";"East Timor";0
"Age, total";"Total";"Copenhagen";"Pacific Islands";0
"Age, total";"Total";"Copenhagen";"Stateless";633
"Age, total";"Total";"Copenhagen";"Not stated";12
"Age, total";"Total";"Frederiksberg";"Total";104899
"Age, total";"Total";"Frederiksberg";"Denmark";90755
"Age, total";"Total";"Frederiksberg";"Albania";14
"Age, total";"Total";"Frederiksberg";"Andorra";0
"Age, total";"Total";"Frederiksberg";"Belarus";21
"Age, total";"Total";"Frederiksberg";"Belgium";84
"Age, total";"Total";"Frederiksberg";"Bosnia and Herzegovina";102
"Age, total";"Total";"Frederiksberg";"Bulgaria";106
"Age, total";"Total";"Frederiksberg";"Cyprus";10
"Age, total";"Total";"Frederiksberg";"GDR";0
"Age, total";"Total";"Frederiksberg";"Estonia";32
"Age, total";"Total";"Frederiksberg";"Finland";179
"Age, total";"Total";"Frederiksberg";"France";748
"Age, total";"Total";"Frederiksberg";"Greece";215
"Age, total";"Total";"Frederiksberg";"Ireland";149
"Age, total";"Total";"Frederiksberg";"Iceland";247
"Age, total";"Total";"Frederiksberg";"Italy";774
"Age, total";"Total";"Frederiksberg";"Yugoslavia";53
"Age, total";"Total";"Frederiksberg";"Yugoslavia, Federal Republic";2
"Age, total";"Total";"Frederiksberg";"Kosovo";15
"Age, total";"Total";"Frederiksberg";"Croatia";89
"Age, total";"Total";"Frederiksberg";"Latvia";41
"Age, total";"Total";"Frederiksberg";"Liechtenstein";0
"Age, total";"Total";"Frederiksberg";"Lithuania";147
"Age, total";"Total";"Frederiksberg";"Luxembourg";11
"Age, total";"Total";"Frederiksberg";"Malta";4
"Age, total";"Total";"Frederiksberg";"Moldova";2
"Age, total";"Total";"Frederiksberg";"Monaco";0
"Age, total";"Total";"Frederiksberg";"Montenegro";10
"Age, total";"Total";"Frederiksberg";"Netherlands";209
"Age, total";"Total";"Frederiksberg";"Northern Ireland";0
"Age, total";"Total";"Frederiksberg";"Republic of North Macedonia";83
"Age, total";"Total";"Frederiksberg";"Norway";818
"Age, total";"Total";"Frederiksberg";"Poland";364
"Age, total";"Total";"Frederiksberg";"Portugal";197
"Age, total";"Total";"Frederiksberg";"Romania";272
"Age, total";"Total";"Frederiksberg";"Russia";122
"Age, total";"Total";"Frederiksberg";"San Marino";0
"Age, total";"Total";"Frederiksberg";"Switzerland";64
"Age, total";"Total";"Frederiksberg";"Serbia";29
"Age, total";"Total";"Frederiksberg";"Serbia and Montenegro";0
"Age, total";"Total";"Frederiksberg";"Slovakia";78
"Age, total";"Total";"Frederiksberg";"Slovenia";17
"Age, total";"Total";"Frederiksberg";"Soviet Union";3
"Age, total";"Total";"Frederiksberg";"Spain";488
"Age, total";"Total";"Frederiksberg";"United Kingdom";617
"Age, total";"Total";"Frederiksberg";"Sweden";931
"Age, total";"Total";"Frederiksberg";"Czech Republic";53
"Age, total";"Total";"Frederiksberg";"Czechoslovakia";5
"Age, total";"Total";"Frederiksberg";"Turkey";328
"Age, total";"Total";"Frederiksberg";"Germany";881
"Age, total";"Total";"Frederiksberg";"Ukraine";634
"Age, total";"Total";"Frederiksberg";"Hungary";102
"Age, total";"Total";"Frederiksberg";"Vatican City State";0
"Age, total";"Total";"Frederiksberg";"Austria";79
"Age, total";"Total";"Frederiksberg";"Europe not stated";0
"Age, total";"Total";"Frederiksberg";"Algeria";16
"Age, total";"Total";"Frederiksberg";"Angola";0
"Age, total";"Total";"Frederiksberg";"Benin";0
"Age, total";"Total";"Frederiksberg";"Botswana";1
"Age, total";"Total";"Frederiksberg";"Burkina Faso";0
"Age, total";"Total";"Frederiksberg";"Burundi";1
"Age, total";"Total";"Frederiksberg";"Cameroon";3
"Age, total";"Total";"Frederiksberg";"Central African Republic";0
"Age, total";"Total";"Frederiksberg";"Comoros";0
"Age, total";"Total";"Frederiksberg";"Congo, Democratic Republic";5
"Age, total";"Total";"Frederiksberg";"Congo, Republic";1
"Age, total";"Total";"Frederiksberg";"Djibouti";0
"Age, total";"Total";"Frederiksberg";"Egypt";32
"Age, total";"Total";"Frederiksberg";"Ivory Coast";7
"Age, total";"Total";"Frederiksberg";"Eritrea";120
"Age, total";"Total";"Frederiksberg";"Eswantini";0
"Age, total";"Total";"Frederiksberg";"Ethiopia";11
"Age, total";"Total";"Frederiksberg";"Gabon";0
"Age, total";"Total";"Frederiksberg";"Gambia, The";23
"Age, total";"Total";"Frederiksberg";"Ghana";33
"Age, total";"Total";"Frederiksberg";"Guinea";6
"Age, total";"Total";"Frederiksberg";"Guinea-Bissau";2
"Age, total";"Total";"Frederiksberg";"Cape Verde";0
"Age, total";"Total";"Frederiksberg";"Kenya";21
"Age, total";"Total";"Frederiksberg";"Lesotho";1
"Age, total";"Total";"Frederiksberg";"Liberia";1
"Age, total";"Total";"Frederiksberg";"Libya";5
"Age, total";"Total";"Frederiksberg";"Madagascar";0
"Age, total";"Total";"Frederiksberg";"Malawi";0
"Age, total";"Total";"Frederiksberg";"Mali";1
"Age, total";"Total";"Frederiksberg";"Morocco";100
"Age, total";"Total";"Frederiksberg";"Mauritania";0
"Age, total";"Total";"Frederiksberg";"Mauritius";2
"Age, total";"Total";"Frederiksberg";"Mozambique";3
"Age, total";"Total";"Frederiksberg";"Namibia";1
"Age, total";"Total";"Frederiksberg";"Niger";0
"Age, total";"Total";"Frederiksberg";"Nigeria";23
"Age, total";"Total";"Frederiksberg";"Reunion";0
"Age, total";"Total";"Frederiksberg";"Rwanda";6
"Age, total";"Total";"Frederiksberg";"Sao Tome and Principe";0
"Age, total";"Total";"Frederiksberg";"Senegal";7
"Age, total";"Total";"Frederiksberg";"Seychelles";0
"Age, total";"Total";"Frederiksberg";"Sierra Leone";8
"Age, total";"Total";"Frederiksberg";"Saint Helena";0
"Age, total";"Total";"Frederiksberg";"Somalia";149
"Age, total";"Total";"Frederiksberg";"Spanish territories in Africa";0
"Age, total";"Total";"Frederiksberg";"Sudan";10
"Age, total";"Total";"Frederiksberg";"South Africa";30
"Age, total";"Total";"Frederiksberg";"South Sudan";0
"Age, total";"Total";"Frederiksberg";"Southwest Africa";0
"Age, total";"Total";"Frederiksberg";"Tanzania";12
"Age, total";"Total";"Frederiksberg";"Chad";0
"Age, total";"Total";"Frederiksberg";"Togo";1
"Age, total";"Total";"Frederiksberg";"Tunisia";16
"Age, total";"Total";"Frederiksberg";"Uganda";29
